id,title,classification,verified_by,soc_code,soc_resolved_via,onet_occupation_title,job_zone,oes_employment,onet,careeronestop,bls_ooh,bls_oes,flags,note,primary_industry,source_url,created_at
f9e75102-d1e8-4138-ab14-b074cc301d39,Athletic Trainer (High School/College),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,29-9091.00,title_exact,Athletic Trainers,5,30500,yes,yes,yes,yes,,,Sports & Fitness,https://www.bls.gov/ooh/healthcare-support/athletic-trainers.htm,2026-07-02T04:03:40.339701+00:00
f9ea254c-12b0-4d82-bf03-d22a9d91c1bf,Corporate Retreat Coordinator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1121.00,title_partial,"Meeting, Convention, and Event Planners",4,142860,yes,yes,yes,yes,"industry: O*NET SOC 13-1121.00 maps to Hospitality & Events, row has Supply Chain & Operations; SOC resolved only by partial title match — confirm the occupation is right",,Supply Chain & Operations,https://www.bls.gov/ooh/business-and-financial-operations/meeting-event-planners.htm,2026-04-22T02:52:31.845128+00:00
f9ef6365-388b-4821-8c9e-43a4f35abc88,Sensor Network Engineer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,17-2071.00,onet_url,Electrical Engineers,4,198750,yes,yes,yes,yes,,,Science & Research,https://www.onetonline.org/link/summary/17-2071.00,2026-04-22T02:52:30.655222+00:00
fa0a7dd6-c086-4ad9-818f-86c3ad0890aa,Event Space Manager,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1121.00,onet_url,"Meeting, Convention, and Event Planners",4,142860,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Hospitality & Events,https://www.onetonline.org/link/summary/13-1121.00,2026-07-22T03:18:51.275667+00:00
fa0e450d-a881-40a8-9360-c0f1efdf1389,Ceramics Brand Designer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1021.00,onet_url,Commercial and Industrial Designers,4,33490,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1021.00,2026-08-02T03:30:34.232929+00:00
fa16e5a7-9088-446e-9cdb-08246b3fe543,Sports Nutrition Scientist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,29-1031.00,onet_url,Dietitians and Nutritionists,5,77570,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/29-1031.00,2026-06-17T02:41:44.030942+00:00
fa1f807d-7076-4528-8612-4902f682145d,Apprenticeship Program Manager,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 13-1073.00 is not in the O*NET taxonomy, and neither is its base",Education & Coaching,https://www.onetonline.org/link/summary/13-1073.00,2026-04-27T08:00:33.066163+00:00
fa2245b2-a1bc-4ba4-a764-6a465ea982ee,Esports Performance Coach,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/27-2022.00,2026-04-23T06:31:49.38121+00:00
fa301714-17de-46ab-880d-a7309856b172,Language Arts Coach (Reading Intervention),VERIFIED,O*NET+BLS OOH+BLS OES,25-2059.00,onet_url,"Special Education Teachers, All Other",,33930,yes,no,yes,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/25-2059.00,2026-04-25T06:08:32.635127+00:00
fa43e888-2e83-403d-8981-64672fac2b9e,Financial Examiner,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2061.00,onet_url,Financial Examiners,4,67830,yes,yes,yes,yes,"industry: O*NET SOC 13-2061.00 maps to Business & Finance, row has Hospitality & Events",,Hospitality & Events,https://www.onetonline.org/link/summary/13-2061.00,2026-04-22T02:52:29.856816+00:00
fa442293-0cc6-46ae-ad21-a377dc4acc6d,Digital Course Creator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,15-1255.00,onet_url,Web and Digital Interface Designers,4,113330,yes,yes,no,yes,"industry: O*NET SOC 15-1255.00 maps to Tech & Engineering, row has Entrepreneurship; requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Entrepreneurship,https://www.onetonline.org/link/summary/15-1255.00,2026-07-19T03:26:39.253133+00:00
fa4b2421-086f-4e00-bbf9-d7782a238570,Wind Energy Technician,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,49-9081.00,title_exact,Wind Turbine Service Technicians,3,9980,yes,yes,yes,yes,"industry: O*NET SOC 49-9081.00 maps to Tech & Engineering, row has Environment & Sustainability",,Environment & Sustainability,https://www.bls.gov/ooh/installation-maintenance-and-repair-occupations/wind-turbine-service-technicians.htm,2026-04-22T02:52:29.856816+00:00
fa4b660e-c795-4471-9599-e46e72c4154d,Educational Therapist,VERIFIED,O*NET+BLS OES,25-3099.00,onet_url,"Teachers and Instructors, All Other",,113790,yes,no,no,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/25-3099.00,2026-05-31T02:29:25.012018+00:00
fa53bbd2-d853-4219-86b3-a35eed3c8aee,Content Fact-Checker,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3023.00,title_exact,"News Analysts, Reporters, and Journalists",4,39250,yes,yes,yes,yes,,,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/news-analysts-reporters-and-journalists.htm,2026-07-05T04:00:40.803863+00:00
fa5a9b3c-80fd-4408-8e01-0b4200447d4b,AI/Machine Learning Trainer,VERIFIED,O*NET+CareerOneStop+BLS OES,15-1255.00,onet_url,Web and Digital Interface Designers,4,113330,yes,yes,no,yes,,,Tech & Engineering,https://www.onetonline.org/link/summary/15-1255.00,2026-06-18T02:38:40.155598+00:00
fa6ea440-3c0d-4f0b-8651-eeaf21186f1c,Copywriter (Advertising),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3043.00,onet_url,Writers and Authors,4,47940,yes,yes,yes,yes,"industry: O*NET SOC 27-3043.00 maps to Media & Journalism, row has Marketing & Communications",,Marketing & Communications,https://www.onetonline.org/link/summary/27-3043.00,2026-04-22T02:52:30.264317+00:00
fa71db99-90b4-4893-8980-696bae46f510,Dialect Supervisor (Film & TV),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2042.00,onet_base,Musicians and Singers,4,36180,yes,yes,yes,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/27-2042.01,2026-08-11T02:05:47.629023+00:00
fa73231f-894e-4001-8c43-edc92905d27f,Special Effects Makeup Artist,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,39-3091.00,onet_url,Amusement and Recreation Attendants,,397830,yes,yes,no,yes,"industry: O*NET SOC 39-3091.00 maps to Hospitality & Events, row has Fashion & Beauty",,Fashion & Beauty,https://www.onetonline.org/link/summary/39-3091.00,2026-04-22T02:52:32.271017+00:00
fa7ac9e4-9d19-4368-8ce9-65d182858899,Working Capital Analyst,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2051.00,title_partial,Financial and Investment Analysts,4,361980,yes,yes,yes,yes,SOC resolved only by partial title match — confirm the occupation is right,,Business & Finance,https://www.bls.gov/ooh/business-and-financial-operations/financial-analysts.htm,2026-06-28T04:21:14.216906+00:00
fa835046-86bd-49c5-a582-94d786a351cd,Animation Storyboard Artist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1014.00,onet_url,Special Effects Artists and Animators,4,19970,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1014.00,2026-04-22T02:52:30.655222+00:00
fa844bcf-b49d-4854-bdac-d6bf97fdecb0,LGBTQ+ Services Coordinator,VERIFIED,O*NET+CareerOneStop+BLS OES,21-1094.00,onet_url,Community Health Workers,4,61660,yes,yes,no,yes,,,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/21-1094.00,2026-06-16T02:45:57.695778+00:00
fa98479c-51b4-4114-9133-f75c029678b8,Museum Lighting Technician,VERIFIED BUT FLAGGED,O*NET+BLS OES,27-4099.00,onet_url,"Media and Communication Equipment Workers, All Other",,12450,yes,no,no,yes,"industry: O*NET SOC 27-4099.00 maps to Media & Journalism, row has Arts & Performance",,Arts & Performance,https://www.onetonline.org/link/summary/27-4099.00,2026-04-22T03:23:08.847841+00:00
fa98b33e-be33-4ac4-9943-c0d0f906d968,Community-Based Business Owner,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,2026-07-27T03:39:24.277989+00:00
fa9957c3-0781-499f-8811-f72e7aba280d,Strength and Conditioning Coach (High School),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-9031.00,onet_url,Exercise Trainers and Group Fitness Instructors,3,322930,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/39-9031.00,2026-04-23T06:29:48.564454+00:00
faa40dee-fb63-491e-a1a1-1ede86d7fac4,Bankruptcy Attorney,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,23-1011.00,onet_url,Lawyers,5,754500,yes,yes,yes,yes,,,Law & Government,https://www.onetonline.org/link/summary/23-1011.00,2026-04-22T02:52:29.856816+00:00
faa466c7-adf7-457f-a96c-2576251a5d38,Carbon Offset Platform Founder,VERIFIED,O*NET+CareerOneStop+BLS OES,11-1011.03,onet_url,Chief Sustainability Officers,5,204350,yes,yes,no,yes,,,Environment & Sustainability,https://www.onetonline.org/link/summary/11-1011.03,2026-06-07T02:35:35.492568+00:00
faa72a6c-e66c-469e-b34c-306b4a987661,Textile Quality Control Inspector,VERIFIED,O*NET+CareerOneStop+BLS OES,51-6061.00,onet_url,Textile Bleaching and Dyeing Machine Operators and Tenders,,5310,yes,yes,no,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/51-6061.00,2026-06-20T02:15:40.972769+00:00
fab07cd7-d3f7-4e6d-8c8a-7a3184fe87d1,Educational Technology Coordinator,VERIFIED,O*NET+CareerOneStop+BLS OES,15-1299.01,onet_url,Web Administrators,4,435370,yes,yes,no,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/15-1299.01,2026-04-30T01:59:02.144515+00:00
fab10d4d-fe0b-482e-98d0-d4d6e752d8f2,Arts Therapist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,29-1125.00,onet_url,Recreational Therapists,4,14930,yes,yes,yes,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/29-1125.00,2026-06-13T02:14:01.583457+00:00
fab31a47-63f1-4795-82bf-89dd9d9307e4,Livestream Producer,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3031.00,onet_url,Public Relations Specialists,4,283380,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Gaming & Esports,https://www.onetonline.org/link/summary/27-3031.00,2026-04-22T02:52:31.20659+00:00
fabf5cf4-578e-4c34-a84c-3e11ce721413,Energy Auditor (Building Efficiency),VERIFIED BUT FLAGGED,O*NET,47-4099.00,onet_base,"Construction and Related Workers, All Other",,,yes,no,no,no,"industry: O*NET SOC 47-4099.00 maps to Architecture & Urban Planning, row has Environment & Sustainability",,Environment & Sustainability,https://www.onetonline.org/link/summary/47-4099.02,2026-05-29T02:08:20.096588+00:00
fac05137-a73d-4fc9-aa3a-ba238aca2227,EdTech Startup Founder,VERIFIED,O*NET+CareerOneStop+BLS OES,11-1021.00,title_exact,General and Operations Managers,4,3503020,yes,yes,no,yes,,,Entrepreneurship,https://www.bls.gov/ooh/management/general-and-operations-managers.htm,2026-04-22T02:52:31.392704+00:00
fac4c6f2-5108-4721-9c89-2d15846eb48e,Yoga Instructor (Therapeutic),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-9031.00,onet_url,Exercise Trainers and Group Fitness Instructors,3,322930,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/39-9031.00,2026-04-29T02:01:26.72206+00:00
facf10da-5305-43eb-8f66-b8b87b0c4d50,Barber,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-5011.00,title_exact,Barbers,3,15000,yes,yes,yes,yes,,,Fashion & Beauty,https://www.bls.gov/ooh/personal-care-and-service/barbers.htm,2026-04-22T02:52:32.680575+00:00
fad128d7-5254-47d2-9ee7-8fe53d812203,Volatility Trader,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2051.00,onet_base,Financial and Investment Analysts,4,361980,yes,yes,yes,yes,"industry: O*NET SOC 13-2051.00 maps to Business & Finance, row has Fashion & Beauty",,Fashion & Beauty,https://www.onetonline.org/link/summary/13-2051.02,2026-04-22T02:52:32.680575+00:00
fae5cea3-2970-4c86-9429-f680d144b6d3,Marketplace Platform Creator,VERIFIED,O*NET+CareerOneStop+BLS OES,11-1021.00,onet_url,General and Operations Managers,4,3503020,yes,yes,no,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/11-1021.00,2026-07-21T03:21:09.217134+00:00
faec4966-31db-4090-bca5-61c95d82b726,Book Critic,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3043.00,onet_url,Writers and Authors,4,47940,yes,yes,yes,yes,,,Media & Journalism,https://www.onetonline.org/link/summary/27-3043.00,2026-04-22T02:52:33.087307+00:00
faf0047c-3386-4176-9635-77f3fce93c88,Patient Advocate (Healthcare Rights),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,21-1094.00,onet_url,Community Health Workers,4,61660,yes,yes,no,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Healthcare & Medicine,https://www.onetonline.org/link/summary/21-1094.00,2026-04-22T03:26:31.757997+00:00
faff79c0-a7c4-4c08-9d28-4ab18adfe4cd,Gymnastics Instructor,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Sports & Fitness,https://www.onetonline.org/link/summary/27-2022.00,2026-04-22T02:52:34.239097+00:00
fb0189da-3c31-4e8f-8fed-ac2632f5b738,Cheerleading Coach,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2042.00,onet_base,Musicians and Singers,4,36180,yes,yes,yes,yes,"industry: O*NET SOC 27-2042.00 maps to Arts & Performance, row has Sports & Fitness; requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Sports & Fitness,https://www.onetonline.org/link/summary/27-2042.01,2026-05-08T02:06:02.874658+00:00
fb1ec28c-e5f6-4154-aff4-b76d6cdb87ec,Artisanal Bread Baker,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,51-3011.00,onet_base,Bakers,,236200,yes,yes,yes,yes,"industry: O*NET SOC 51-3011.00 maps to Food & Culinary, row has Entrepreneurship",,Entrepreneurship,https://www.onetonline.org/link/summary/51-3011.01,2026-08-07T02:54:59.539218+00:00
fb2279c3-dd8e-49bd-9c30-14214f04453d,Water Infrastructure Planner,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,17-2051.00,onet_url,Civil Engineers,4,367840,yes,yes,yes,yes,"industry: O*NET SOC 17-2051.00 maps to Architecture & Urban Planning, row has Environment & Sustainability",,Environment & Sustainability,https://www.onetonline.org/link/summary/17-2051.00,2026-05-08T02:04:25.188034+00:00
fb295ee7-d389-4a69-af73-45f213cb9768,Applied Mathematician,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,15-2021.00,onet_url,Mathematicians,5,2030,yes,yes,yes,yes,,,Healthcare & Medicine,https://www.onetonline.org/link/summary/15-2021.00,2026-04-22T02:52:29.206458+00:00
fb39bbbc-b14b-48f9-b50a-c9795b280a02,Climate Modeling Scientist,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""atmospheric-scientists-including-meteorologists"" matches no O*NET occupation title",Science & Research,https://www.bls.gov/ooh/life-physical-social-science/atmospheric-scientists-including-meteorologists.htm,2026-06-18T02:40:03.09493+00:00
fb3d594a-a8cf-43c1-afaa-e87ebc61ffce,UX Content Strategist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1014.00,onet_url,Special Effects Artists and Animators,4,19970,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1014.00,2026-04-29T01:58:38.861747+00:00
fb469adb-bafd-4bdb-a6d6-38abd067701b,Online Learning Experience Manager,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 25-9041.00 is not in the O*NET taxonomy, and neither is its base",Education & Coaching,https://www.onetonline.org/link/summary/25-9041.00,2026-08-04T03:15:20.475381+00:00
fb4b1b9d-eb59-4ba0-b97a-af09d6f81a29,Fact Checker (Full-time),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3023.00,title_exact,"News Analysts, Reporters, and Journalists",4,39250,yes,yes,yes,yes,,,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/news-analysts-reporters-and-journalists.htm,2026-07-09T03:51:13.351362+00:00
fb4b5e59-df5c-4d11-bd7c-d989da88db64,Legal Document Analyst,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,23-2011.00,onet_url,Paralegals and Legal Assistants,3,392880,yes,yes,yes,yes,,,Law & Government,https://www.onetonline.org/link/summary/23-2011.00,2026-06-01T02:41:22.087084+00:00
fb4fccae-89c4-48dd-8f03-0c74567a44a1,EdTech Platform Creator,VERIFIED,O*NET+CareerOneStop+BLS OES,11-3021.00,onet_url,Computer and Information Systems Managers,4,670570,yes,yes,no,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/11-3021.00,2026-07-08T03:23:15.240453+00:00
fb5b42aa-58aa-4661-a0b9-474991e3c1f5,Forest Restoration Technician,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""conservation-scientists-and-foresters"" matches no O*NET occupation title",Environment & Sustainability,https://www.bls.gov/ooh/life-physical-and-social-science/conservation-scientists-and-foresters.htm,2026-06-12T02:32:49.529334+00:00
fb61ee58-4ef3-4a4e-871a-174e3cc540a6,Financial Data Privacy Officer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1041.00,onet_url,Compliance Officers,4,417070,yes,yes,yes,yes,,,Business & Finance,https://www.onetonline.org/link/summary/13-1041.00,2026-08-17T01:40:20.80833+00:00
fb630f89-eada-42b8-a477-b854688c7bd7,Beauty Content Creator (TikTok/YouTube),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3031.00,onet_url,Public Relations Specialists,4,283380,yes,yes,yes,yes,"industry: O*NET SOC 27-3031.00 maps to Marketing & Communications, row has Fashion & Beauty; requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Fashion & Beauty,https://www.onetonline.org/link/summary/27-3031.00,2026-07-10T03:52:03.30835+00:00
fb73d132-ba41-4bd5-b998-13117cb61368,Toy Designer,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1021.00,onet_url,Commercial and Industrial Designers,4,33490,yes,yes,yes,yes,"industry: O*NET SOC 27-1021.00 maps to Design & Creative, row has Gaming & Esports",,Gaming & Esports,https://www.onetonline.org/link/summary/27-1021.00,2026-04-22T02:52:33.295118+00:00
fb7661f4-3ad0-480c-820d-53c77b545c72,Experiential Design Consultant,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1024.00,onet_url,Graphic Designers,4,197830,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1024.00,2026-04-22T02:52:33.477982+00:00
fb7c5c29-39b3-4e1f-9a15-a101372ded32,Angel Investor (Micro-Investing),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2051.00,onet_base,Financial and Investment Analysts,4,361980,yes,yes,yes,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/13-2051.02,2026-05-15T02:06:56.44642+00:00
fb81d476-6928-476b-8a89-7563bf35a8d1,Algorithmic Trading Developer,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",Business & Finance,https://www.onetonline.org/link/summary/15-1256.00,2026-06-17T02:42:00.828233+00:00
fb8fe0b6-8e8c-4cb2-a8a6-b2f7aae3ce6b,Commercial Banking Analyst,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2051.00,title_partial,Financial and Investment Analysts,4,361980,yes,yes,yes,yes,SOC resolved only by partial title match — confirm the occupation is right,,Business & Finance,https://www.bls.gov/ooh/business-and-financial-operations/financial-analysts.htm,2026-05-13T02:07:44.351119+00:00
fb910e43-c218-44c9-a1d3-cef543db480e,Orchestral Conductor,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2041.00,onet_url,Music Directors and Composers,4,12540,yes,yes,yes,yes,,,Supply Chain & Operations,https://www.onetonline.org/link/summary/27-2041.00,2026-04-22T02:52:29.422718+00:00
fb9d2ce9-65a4-4df4-baa4-b67dc7b5a29e,Speech Therapist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,29-1127.00,title_exact,Speech-Language Pathologists,5,183390,yes,yes,yes,yes,,,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/speech-language-pathologists.htm,2026-07-17T03:17:17.957474+00:00
fba41bb7-727c-4887-a30e-05fa5d9ec9b9,Yoga Teacher (Advanced),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-9031.00,onet_url,Exercise Trainers and Group Fitness Instructors,3,322930,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/39-9031.00,2026-06-14T02:38:36.29493+00:00
fba758f5-c4ab-483b-94ad-5fbd79528533,Crop Insurance Adjuster,VERIFIED,O*NET+CareerOneStop+BLS OES,13-1031.00,title_exact,"Claims Adjusters, Examiners, and Investigators",4,324230,yes,yes,no,yes,,,Business & Finance,https://www.bls.gov/ooh/business-and-financial-operations/claims-adjusters-examiners-investigators.htm,2026-08-07T02:58:55.827833+00:00
fbb8aceb-3b81-4be0-88b0-6e3376337089,Software Engineer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,15-1252.00,onet_url,Software Developers,4,1687890,yes,yes,yes,yes,,,Science & Research,https://www.onetonline.org/link/summary/15-1252.00,2026-04-22T02:52:33.675655+00:00
fbbffbab-0222-4254-ad32-6975eebd4343,Experience Designer (Retail),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1021.00,onet_url,Commercial and Industrial Designers,4,33490,yes,yes,yes,yes,"industry: O*NET SOC 27-1021.00 maps to Design & Creative, row has Environment & Sustainability",,Environment & Sustainability,https://www.onetonline.org/link/summary/27-1021.00,2026-04-22T02:52:30.47108+00:00
fbc170df-5639-4952-8517-864823f5802e,Athlete Agent,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 11-3011.00 is not in the O*NET taxonomy, and neither is its base",Sports & Fitness,https://www.onetonline.org/link/summary/11-3011.00,2026-05-25T02:32:15.583443+00:00
fbc26780-217b-4c89-9dfd-0190a66afff2,Soccer Coach (Youth),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Sports & Fitness,https://www.onetonline.org/link/summary/27-2022.00,2026-06-06T02:06:43.741122+00:00
fbdb52bc-9569-42aa-8020-afe3be7d81a3,Alternative Investment Structurer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2051.00,onet_url,Financial and Investment Analysts,4,361980,yes,yes,yes,yes,,,Business & Finance,https://www.onetonline.org/link/summary/13-2051.00,2026-08-12T02:26:21.477708+00:00
fbf4ed61-5caf-4d8d-8747-c77089ba994d,Micro-Credential Program Developer,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,onet_url,Management Analysts,4,898280,yes,yes,yes,yes,"industry: O*NET SOC 13-1111.00 maps to Business & Finance, row has Entrepreneurship",,Entrepreneurship,https://www.onetonline.org/link/summary/13-1111.00,2026-04-22T02:52:30.47108+00:00
fbf6bbd9-062e-45bf-9b71-a4a7faa17358,Renewable Hydrogen Technician,VERIFIED,O*NET+CareerOneStop+BLS OES,49-9044.00,onet_url,Millwrights,,40330,yes,yes,no,yes,,,Environment & Sustainability,https://www.onetonline.org/link/summary/49-9044.00,2026-06-18T02:39:32.691907+00:00
fbfaa27b-92d8-49c0-891d-0cd85b77f475,Research Operations Manager,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 11-3011.00 is not in the O*NET taxonomy, and neither is its base",Science & Research,https://www.onetonline.org/link/summary/11-3011.00,2026-05-11T02:07:18.797627+00:00
fc03431e-044c-49db-b846-db45a679c682,Brand Compliance Officer (Cosmetics),VERIFIED,O*NET+CareerOneStop+BLS OES,13-1041.07,onet_url,Regulatory Affairs Specialists,4,417070,yes,yes,no,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/13-1041.07,2026-08-05T02:55:46.09595+00:00
fc039799-6dd1-403e-8afe-b730343281ee,Hardware Engineer (Consumer Electronics),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,17-2071.00,onet_url,Electrical Engineers,4,198750,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/17-2071.00,2026-04-22T02:52:29.646164+00:00
fc039843-5cb4-4d7c-ae36-4bed755e4d02,Reporter (Local News),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3023.00,onet_url,"News Analysts, Reporters, and Journalists",4,39250,yes,yes,yes,yes,,,Media & Journalism,https://www.onetonline.org/link/summary/27-3023.00,2026-05-06T01:53:32.263505+00:00
fc248488-5b5a-49f4-82a5-b0d431b74df9,Forest Management Specialist,VERIFIED,O*NET+CareerOneStop+BLS OES,45-4011.00,title_exact,Forest and Conservation Workers,,6050,yes,yes,no,yes,,,Environment & Sustainability,https://www.bls.gov/ooh/life-physical-and-social-science/forest-and-conservation-workers.htm,2026-05-31T02:29:37.504015+00:00
fc26485a-f56f-4d89-9c75-24e7bfca2357,Sustainable Fashion Material Developer,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 19-4091.00 is not in the O*NET taxonomy, and neither is its base",Environment & Sustainability,https://www.onetonline.org/link/summary/19-4091.00,2026-07-22T03:18:28.386662+00:00
fc35e2bf-4681-475d-9189-5819f9a69de9,Housing Services Coordinator,VERIFIED,O*NET+CareerOneStop+BLS OES,21-1094.00,onet_url,Community Health Workers,4,61660,yes,yes,no,yes,,,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/21-1094.00,2026-05-09T01:56:21.431517+00:00
fc3e9491-1979-4d96-a5b3-344d5957120f,Personal Trainer (Group Fitness),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-9032.00,onet_url,Recreation Workers,4,331490,yes,yes,yes,yes,"industry: O*NET SOC 39-9032.00 maps to Hospitality & Events, row has Sports & Fitness",,Sports & Fitness,https://www.onetonline.org/link/summary/39-9032.00,2026-06-05T02:15:15.333559+00:00
