id,title,primary_industry,source_url,note,candidate_soc,candidate_onet_title,candidate_tier,candidate_coverage,created_at
cc2366cb-97f9-4cb4-9eb0-5316252e6032,Soil Health Consultant,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4091.02,"cited SOC 19-4091.02 is not in the O*NET taxonomy, and neither is its base",11-9111.00,Medical and Health Services Managers,weak,0.33,2026-04-26T06:30:38.690511+00:00
cc334bee-a0d2-412b-a9f1-8e02c68620e8,Student Success Coach,Sports & Fitness,https://www.onetonline.org/link/summary/25-9045.00,"cited SOC 25-9045.00 is not in the O*NET taxonomy, and neither is its base",,,none,,2026-04-22T02:52:32.680575+00:00
cc380a76-8962-49db-9a78-88ad4858f7dd,Technology Reporter,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,strong,0.50,2026-07-03T03:49:38.76193+00:00
cc836816-a073-4cfd-848b-efec846bb74a,Hotel Manager,Hospitality & Events,https://www.bls.gov/ooh/management/hotel-motel-and-resort-managers.htm,"bls.gov OOH slug ""hotel-motel-and-resort-managers"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,strong,0.50,2026-04-22T02:52:33.087307+00:00
cd742ca3-bd2f-4519-bbd7-ce4c46fc5f62,Local Food Marketplace Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9051.00,Food Service Managers,weak,0.25,2026-07-11T03:17:51.448032+00:00
cd7e47db-21b9-4013-843a-6ae33f6ea348,UGC Content Creator,Media & Journalism,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",,,none,,2026-07-20T03:41:34.938476+00:00
cd8d2362-af0a-4ff6-ab76-42345ecba330,High School Guidance Counselor,Education & Coaching,https://www.bls.gov/ooh/education-training-and-library/school-counselors.htm,"bls.gov OOH slug ""school-counselors"" matches no O*NET occupation title",21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",strong,0.50,2026-06-19T02:55:11.504643+00:00
cdadaf75-79b4-46b4-8205-3ce0f61db3af,Quality Assurance Chemist,Science & Research,https://www.onetonline.org/link/summary/19-4011.00,"cited SOC 19-4011.00 is not in the O*NET taxonomy, and neither is its base",15-1253.00,Software Quality Assurance Analysts and Testers,strong,0.67,2026-05-17T02:01:29.909358+00:00
cdb812b7-cdaa-494f-a301-b8853fb74f4d,App-Based Service Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-3012.00,Administrative Services Managers,weak,0.33,2026-06-06T02:07:09.833627+00:00
cdd84a78-75f4-47f6-8718-c2756beaa17a,iOS App Developer,Science & Research,https://www.onetonline.org/link/summary/15-1256.00,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",15-1252.00,Software Developers,full,1.00,2026-04-22T02:52:31.845128+00:00
ceb47f7f-b7f8-41bf-a23d-8f237ac54c28,Research Software Engineer,Science & Research,https://www.onetonline.org/link/summary/15-1256.00,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",11-9121.01,Clinical Research Coordinators,weak,0.33,2026-05-14T02:11:51.166646+00:00
cef58e2d-b748-4830-a6ee-3583d293b95a,Clinical Lab Scientist,Science & Research,https://www.bls.gov/ooh/healthcare-support/clinical-laboratory-technologists-and-technicians.htm,"bls.gov OOH slug ""clinical-laboratory-technologists-and-technicians"" matches no O*NET occupation title",11-9121.01,Clinical Research Coordinators,strong,0.50,2026-05-02T01:50:15.532763+00:00
cf21f337-6453-4e20-bbaa-14e7566f2ca3,Renal Dialysis Technician,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-support/dialysis-technicians.htm,"bls.gov OOH slug ""dialysis-technicians"" matches no O*NET occupation title",15-1299.02,Geographic Information Systems Technologists and Technicians,weak,0.33,2026-07-29T03:15:07.53678+00:00
cfd322ea-bf66-4ed0-ba1a-d19a60febec0,Food Tech Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9051.00,Food Service Managers,weak,0.33,2026-05-24T02:09:41.570004+00:00
d0318652-53ab-48ce-ab52-7637ab84940a,Sleep Medicine Physician,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-and-social-support/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1214.00,Emergency Medicine Physicians,strong,0.67,2026-04-22T02:52:31.392704+00:00
d04e85dd-2b75-4edc-99d8-50cbd1dfa3e8,GIS Analyst (Environmental),Environment & Sustainability,https://www.onetonline.org/link/summary/19-4091.02,"cited SOC 19-4091.02 is not in the O*NET taxonomy, and neither is its base",13-1081.02,Logistics Analysts,full,1.00,2026-05-01T02:00:10.214329+00:00
d0b62fac-1220-4467-a792-a4d1796a7694,Agritech Startup Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",,,none,,2026-08-10T02:11:51.084546+00:00
d0d4a5d8-7bbc-4d65-ab0c-56e955cd68e8,Niche Publishing Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",,,none,,2026-07-27T03:39:55.15478+00:00
d118e93c-ae1e-440d-a43d-988621dfb944,Paleontologist,Science & Research,https://www.bls.gov/ooh/life-physical-social-science/paleontologists-and-archeologists.htm,"bls.gov OOH slug ""paleontologists-and-archeologists"" matches no O*NET occupation title",,,none,,2026-04-22T02:52:32.496342+00:00
d18338a4-1807-44ef-9467-7f31b0288799,Code Enforcement Officer,Gaming & Esports,https://www.bls.gov/ooh/protective-service/building-and-grounds-cleaners-and-pest-control-workers.htm,"bls.gov OOH slug ""building-and-grounds-cleaners-and-pest-control-workers"" matches no O*NET occupation title",11-1011.03,Chief Sustainability Officers,weak,0.33,2026-04-22T02:52:33.087307+00:00
d1df8f5a-290f-4e83-8caa-8dd0c9d97a35,Video Editor (Post-Production),Media & Journalism,https://www.onetonline.org/link/summary/27-4008.00,"cited SOC 27-4008.00 is not in the O*NET taxonomy, and neither is its base",27-4032.00,Film and Video Editors,full,1.00,2026-06-03T02:47:11.601142+00:00
d1ecea5f-0843-4f68-b33c-103b7004d88f,News Correspondent,Hospitality & Events,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",27-3023.00,"News Analysts, Reporters, and Journalists",strong,0.50,2026-04-22T02:52:33.86077+00:00
d227822f-fceb-4e95-bb10-722f0b091e73,Insurance Adjuster,Healthcare & Medicine,https://www.bls.gov/ooh/business-and-financial-operations/claims-adjusters-appraisers-examiners-and-investigators.htm,"bls.gov OOH slug ""claims-adjusters-appraisers-examiners-and-investigators"" matches no O*NET occupation title",13-1031.00,"Claims Adjusters, Examiners, and Investigators",strong,0.50,2026-04-22T02:52:30.47108+00:00
d22eb87f-3643-476b-9b0a-e5c359364950,Laboratory Animal Specialist,Healthcare & Medicine,https://www.onetonline.org/link/summary/31-1011.00,"cited SOC 31-1011.00 is not in the O*NET taxonomy, and neither is its base",31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,strong,0.67,2026-04-22T02:52:30.264317+00:00
d2395595-fa84-4ce6-b83b-ef7af81c84a8,Subscription Software Founder,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial-operations/entrepreneurs.htm,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",15-1252.00,Software Developers,weak,0.33,2026-04-29T02:00:13.93552+00:00
d2bc8681-e8db-490f-8d0f-b7a02634e832,Medical Records Specialist,Healthcare & Medicine,https://www.bls.gov/ooh/office-and-administrative-support/medical-records-and-health-information-technicians.htm,"bls.gov OOH slug ""medical-records-and-health-information-technicians"" matches no O*NET occupation title",29-2072.00,Medical Records Specialists,full,1.00,2026-06-12T02:33:01.572351+00:00
d30517f2-fab0-45bb-9d6f-be2226bf891c,Paramedic,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-support/emts-and-paramedics.htm,"bls.gov OOH slug ""emts-and-paramedics"" matches no O*NET occupation title",29-2043.00,Paramedics,full,1.00,2026-04-22T02:52:32.905098+00:00
d3597d9d-59c3-4663-820c-69e50f412f18,Fertility Specialist,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,strong,0.50,2026-06-10T02:15:12.255655+00:00
d3bcaad2-275f-41d0-ae0e-941ec3de7251,Neurosurgeon,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioner-and-technical/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",,,none,,2026-05-15T02:07:18.29757+00:00
d3ef55b2-1209-4b65-9461-e642697c937b,Quality Assurance Engineer,Science & Research,https://www.onetonline.org/link/summary/15-1256.00,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",15-1253.00,Software Quality Assurance Analysts and Testers,strong,0.67,2026-04-22T02:52:33.675655+00:00
d4d8e30b-4242-49c6-adb8-6f4630e26daa,Editorial Strategist,Media & Journalism,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",13-1161.01,Search Marketing Strategists,strong,0.50,2026-06-10T02:17:12.537007+00:00
d4dc456c-398f-42f0-846f-5549bf02cf21,Special Education Teacher (ESL),Education & Coaching,https://www.bls.gov/ooh/education-and-training/special-education-teachers.html,source_url is not an O*NET or BLS OOH link: https://www.bls.gov/ooh/education-and-training/special-education-teachers.html,25-2011.00,"Preschool Teachers, Except Special Education",full,1.00,2026-06-07T02:33:46.729556+00:00
d4f04120-d851-4d3e-82c7-1090c0c26c24,ESL/ESOL Teacher,Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1011.00,"Business Teachers, Postsecondary",strong,0.50,2026-05-04T01:53:49.066047+00:00
d4f1382e-6cdc-469d-bd92-64a68fd47155,Local Service Business Operator,Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",43-2011.00,"Switchboard Operators, Including Answering Service",strong,0.50,2026-05-15T02:06:53.316003+00:00
d502ed04-3810-4a1e-a907-3df1ca522a66,Long-Form Journalist,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",27-3023.00,"News Analysts, Reporters, and Journalists",weak,0.33,2026-07-24T03:20:59.02984+00:00
d545dad3-b077-4fd7-9395-4817c83894ee,Game Physics Engineer,Gaming & Esports,https://www.onetonline.org/link/summary/15-1256.00,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",13-1081.01,Logistics Engineers,weak,0.33,2026-04-22T02:52:29.206458+00:00
d55eebbc-78d0-4ea5-97bc-fcc0a3d640af,Pulmonologist,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-and-social-assistance/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",,,none,,2026-04-22T02:52:29.422718+00:00
d59a3a38-cef6-4488-a65e-faa83880ff30,Energy Efficiency Auditor,Environment & Sustainability,https://www.onetonline.org/link/summary/17-2211.00,"cited SOC 17-2211.00 is not in the O*NET taxonomy, and neither is its base",47-4011.01,Energy Auditors,strong,0.67,2026-04-22T02:52:34.465719+00:00
d5bd4126-298a-4724-8487-7694bf0c5697,Immunization Program Coordinator,Gaming & Esports,https://www.bls.gov/ooh/healthcare-and-technical/health-educators-and-community-health-workers.htm,"bls.gov OOH slug ""health-educators-and-community-health-workers"" matches no O*NET occupation title",11-9121.01,Clinical Research Coordinators,weak,0.33,2026-04-22T02:52:33.86077+00:00
d5e0ea32-e801-4903-bd2f-386f2cef6b5b,Exercise Science Researcher,Sports & Fitness,https://www.bls.gov/ooh/life-physical-social-science/exercise-physiology-scientists.htm,"bls.gov OOH slug ""exercise-physiology-scientists"" matches no O*NET occupation title",11-9121.00,Natural Sciences Managers,weak,0.33,2026-07-26T03:32:03.064827+00:00
d611e19f-2205-47a3-aeba-41be3cfaf8a6,Social Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9151.00,Social and Community Service Managers,strong,0.50,2026-04-22T02:52:31.660242+00:00
d63c485f-cfb4-4ea2-863b-03a2ae655f40,Biodiversity Restoration Manager,Environment & Sustainability,https://www.bls.gov/ooh/life-physical-and-social-science/conservation-scientists-and-foresters.htm,"bls.gov OOH slug ""conservation-scientists-and-foresters"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.33,2026-04-22T02:52:29.422718+00:00
d66d8b91-d9d9-49e3-ac80-94727c7b68b5,Lab Technician (Clinical),Science & Research,https://www.bls.gov/ooh/healthcare-support/clinical-laboratory-technologists-and-technicians.htm,"bls.gov OOH slug ""clinical-laboratory-technologists-and-technicians"" matches no O*NET occupation title",15-1299.02,Geographic Information Systems Technologists and Technicians,full,1.00,2026-07-21T03:20:39.953196+00:00
d6b375ed-ee62-40b9-ac17-8dccd77d93fb,White Label Software Reseller,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",15-1252.00,Software Developers,weak,0.25,2026-04-22T02:52:29.856816+00:00
d755d857-0044-4557-9e30-475f04747ece,Federal Benefits Administrator,Law & Government,https://www.bls.gov/ooh/office-and-administrative-support/administrative-assistants-and-office-clerks.htm,"bls.gov OOH slug ""administrative-assistants-and-office-clerks"" matches no O*NET occupation title",11-3111.00,Compensation and Benefits Managers,weak,0.33,2026-08-06T03:14:01.277967+00:00
d81ed120-361b-4498-8db7-5d60cb017f11,Carbon Offset Project Developer,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4091.00,"cited SOC 19-4091.00 is not in the O*NET taxonomy, and neither is its base",13-1082.00,Project Management Specialists,weak,0.25,2026-05-08T02:04:22.222095+00:00
d8a39d9e-37f4-435a-bebb-06d7c7bc071f,Visual Effects Supervisor,Science & Research,https://www.onetonline.org/link/summary/27-2014.00,"cited SOC 27-2014.00 is not in the O*NET taxonomy, and neither is its base",27-1014.00,Special Effects Artists and Animators,weak,0.33,2026-04-22T02:52:31.392704+00:00
d8b71012-90bf-4974-b650-368b1a7ff65e,Sports Venue Manager,Sports & Fitness,https://www.bls.gov/ooh/management/general-managers-and-top-executives.htm,"bls.gov OOH slug ""general-managers-and-top-executives"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.33,2026-05-25T02:31:05.99129+00:00
d8cb2c4a-c70d-44c7-a793-63816e5e5186,Independent Coffee Shop Owner,Entrepreneurship,https://www.onetonline.org/link/summary/11-3011.00,"cited SOC 11-3011.00 is not in the O*NET taxonomy, and neither is its base",35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",strong,0.50,2026-04-24T06:32:29.233562+00:00
d918af8b-8702-4170-a0f5-32668a926675,Museum Retail Manager,Arts & Performance,https://www.bls.gov/ooh/sales/retail-managers.htm,"bls.gov OOH slug ""retail-managers"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.33,2026-04-26T06:29:35.114843+00:00
d9259873-d3fc-4f2e-857d-08fdc811f393,Learning Disability Specialist,Education & Coaching,https://www.onetonline.org/link/summary/25-9045.00,"cited SOC 25-9045.00 is not in the O*NET taxonomy, and neither is its base",11-9121.02,Water Resource Specialists,weak,0.33,2026-05-13T02:07:50.877108+00:00
d9344964-ac5f-4b9e-b15b-5a49120afdee,Test Prep Instructor,Sports & Fitness,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1072.00,"Nursing Instructors and Teachers, Postsecondary",weak,0.33,2026-04-22T02:52:29.422718+00:00
d97506d1-6942-4c1d-82b7-eb32e86d5b2a,Laboratory Technologist,Science & Research,https://www.bls.gov/ooh/healthcare-support/clinical-laboratory-technologists-and-technicians.htm,"bls.gov OOH slug ""clinical-laboratory-technologists-and-technicians"" matches no O*NET occupation title",29-2011.00,Medical and Clinical Laboratory Technologists,full,1.00,2026-05-10T01:56:32.65142+00:00
d9d954bb-6216-4138-931c-67e4a126d85a,Quality Assurance Tester (Software),Tech & Engineering,https://www.onetonline.org/link/summary/15-1256.00,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",15-1253.00,Software Quality Assurance Analysts and Testers,full,1.00,2026-05-24T02:11:15.417166+00:00
da21d582-550b-4cfe-a298-1b1dd902d854,Sleep Medicine Specialist,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,weak,0.33,2026-04-22T02:52:29.856816+00:00
da24ea17-57a9-4e7e-9952-c1ca99bc7ed9,Digital Arts Educator,Arts & Performance,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",15-1255.00,Web and Digital Interface Designers,weak,0.33,2026-07-08T03:23:30.90961+00:00
da5157a8-eca9-426a-b786-396808f70533,Mobile App Developer (iOS/Android),Aviation & Transportation,https://www.onetonline.org/link/summary/15-1256.00,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",15-1252.00,Software Developers,strong,0.50,2026-04-22T02:52:33.675655+00:00
da807d6c-5815-4ad2-8a0b-942534e32889,Cosmetics Quality Control Analyst,Fashion & Beauty,https://www.onetonline.org/link/summary/19-4011.00,"cited SOC 19-4011.00 is not in the O*NET taxonomy, and neither is its base",19-4099.01,Quality Control Analysts,strong,0.75,2026-05-17T02:02:18.746676+00:00
dabeb9c9-a02d-4aa7-89d7-b547bb78264d,AI Prompt Engineer,Tech & Engineering,https://www.onetonline.org/link/summary/15-1257.00,"cited SOC 15-1257.00 is not in the O*NET taxonomy, and neither is its base",13-1081.01,Logistics Engineers,strong,0.50,2026-04-22T02:52:34.465719+00:00
db01509e-7c65-45c7-8087-82bc25d8f3bf,ML Ops Engineer,Fashion & Beauty,https://www.onetonline.org/link/summary/15-1256.00,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",13-1081.01,Logistics Engineers,full,1.00,2026-04-22T02:52:34.05043+00:00
db6af78d-5a69-4ecb-9bfe-1a4a3b0f6c2b,Restoration Ecology Specialist,Environment & Sustainability,https://www.bls.gov/ooh/life-physical-and-social-science/conservation-scientists-and-foresters.htm,"bls.gov OOH slug ""conservation-scientists-and-foresters"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,weak,0.33,2026-05-23T02:02:44.78089+00:00
dbcc38a0-92ed-4254-ac43-5a5aa8f4f014,Physics Laboratory Technician,Science & Research,https://www.bls.gov/ooh/life-physical-social-science/physicists-and-astronomers.htm,"bls.gov OOH slug ""physicists-and-astronomers"" matches no O*NET occupation title",29-2012.00,Medical and Clinical Laboratory Technicians,strong,0.67,2026-04-22T02:52:32.086589+00:00
dbceb025-710f-492e-b4f0-b7278d2e5d7a,Medical Coder,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-support/medical-records-and-health-information-technicians.htm,"bls.gov OOH slug ""medical-records-and-health-information-technicians"" matches no O*NET occupation title",11-9111.00,Medical and Health Services Managers,strong,0.50,2026-04-22T02:52:30.655222+00:00
dc09e21f-d6b5-41ca-9574-f02f0b568332,Private Tutoring Service Owner,Education & Coaching,https://www.bls.gov/ooh/education-training-and-library/tutors-and-teachers.html,source_url is not an O*NET or BLS OOH link: https://www.bls.gov/ooh/education-training-and-library/tutors-and-teachers.html,11-3012.00,Administrative Services Managers,weak,0.25,2026-04-22T03:25:49.165417+00:00
dc570a56-ac91-43b8-a7db-36299a70bf45,Ecommerce Fulfillment Coordinator,Entrepreneurship,https://www.onetonline.org/link/summary/43-5081.02,"cited SOC 43-5081.02 is not in the O*NET taxonomy, and neither is its base",11-9121.01,Clinical Research Coordinators,weak,0.33,2026-06-01T02:41:05.76196+00:00
dc731662-3b88-4ebc-93bc-fbbf001b1c43,Youth Athletic Development Coach,Sports & Fitness,https://www.onetonline.org/link/summary/39-9999.01,"cited SOC 39-9999.01 is not in the O*NET taxonomy, and neither is its base",11-3131.00,Training and Development Managers,weak,0.25,2026-06-16T02:47:23.524303+00:00
dccd9562-ecc2-4f65-ab21-b73737a2d241,Visual Effects Supervisor (Film),Arts & Performance,https://www.onetonline.org/link/summary/27-2014.00,"cited SOC 27-2014.00 is not in the O*NET taxonomy, and neither is its base",27-1014.00,Special Effects Artists and Animators,weak,0.33,2026-05-30T02:03:09.872548+00:00
dd2c2881-6bf7-4fa5-baa9-1a1992a8a077,Digital Marketing Agency Owner,Marketing & Communications,https://www.bls.gov/ooh/business-and-financial/advertising-promotions-and-marketing-managers.htm,"bls.gov OOH slug ""advertising-promotions-and-marketing-managers"" matches no O*NET occupation title",11-2021.00,Marketing Managers,weak,0.25,2026-04-22T02:52:33.675655+00:00
dd4cbeb9-615e-46c7-8875-2cf56e4ed814,Renewable Energy Auditor,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4091.00,"cited SOC 19-4091.00 is not in the O*NET taxonomy, and neither is its base",47-4011.01,Energy Auditors,strong,0.67,2026-04-22T02:52:33.86077+00:00
dd6d58d2-9080-45e9-875d-e9253337fea0,Museum Learning Specialist,Education & Coaching,https://www.onetonline.org/link/summary/25-9041.00,"cited SOC 25-9041.00 is not in the O*NET taxonomy, and neither is its base",11-9121.02,Water Resource Specialists,weak,0.33,2026-04-22T02:52:30.47108+00:00
dd83be5e-41bc-4201-89b7-786e1b18cc17,Health Tech Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9111.00,Medical and Health Services Managers,weak,0.33,2026-04-22T02:52:32.271017+00:00
dd947445-00a3-4fcf-b2ef-907125470ef5,Language Immersion Instructor,Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1072.00,"Nursing Instructors and Teachers, Postsecondary",weak,0.33,2026-06-02T02:37:18.44036+00:00
dde3bd20-511c-42ef-b891-e44c5f871a9d,Live Event Stage Manager,Arts & Performance,https://www.onetonline.org/link/summary/27-2092.00,"cited SOC 27-2092.00 is not in the O*NET taxonomy, and neither is its base",11-1021.00,General and Operations Managers,weak,0.25,2026-05-21T02:11:01.482496+00:00
de214f65-ffac-4475-98d1-ce904299ad66,Government Contract Administrator,Law & Government,https://www.bls.gov/ooh/business-and-financial-operations/contract-managers.htm,"bls.gov OOH slug ""contract-managers"" matches no O*NET occupation title",11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",weak,0.33,2026-08-08T01:59:25.210396+00:00
de2f269e-d8d1-43e4-b843-492b8b27868a,Beauty Chemist,Fashion & Beauty,https://www.bls.gov/ooh/life-physical-social-science/chemists-and-materials-scientists.htm,"bls.gov OOH slug ""chemists-and-materials-scientists"" matches no O*NET occupation title",19-2031.00,Chemists,strong,0.50,2026-04-22T02:52:31.20659+00:00
de3916da-79a2-4cfe-8ea2-33196b1d1062,Delivery Service Operator,Entrepreneurship,https://www.bls.gov/ooh/transportation-and-material-moving/delivery-and-logistics-workers.htm,"bls.gov OOH slug ""delivery-and-logistics-workers"" matches no O*NET occupation title",43-2011.00,"Switchboard Operators, Including Answering Service",strong,0.67,2026-06-08T02:38:45.278093+00:00
de3a1d46-fc6a-46f8-972b-1ffd64f2c6df,Agency Owner (Digital Marketing),Entrepreneurship,https://www.bls.gov/ooh/business-and-financial/advertising-promotions-and-marketing-managers.htm,"bls.gov OOH slug ""advertising-promotions-and-marketing-managers"" matches no O*NET occupation title",,,none,,2026-05-12T02:02:00.021121+00:00
de5d2e5c-1d77-474b-abe8-3c501c860d30,Palynologist (Pollen Researcher),Science & Research,https://www.onetonline.org/link/summary/19-4011.01,"cited SOC 19-4011.01 is not in the O*NET taxonomy, and neither is its base",,,none,,2026-05-01T02:01:54.755643+00:00
de7bfe85-416c-4cf8-b5ef-95b17c3dc42c,Organic Chemist,Healthcare & Medicine,https://www.bls.gov/ooh/life-physical-social-science/chemists-and-materials-scientists.htm,"bls.gov OOH slug ""chemists-and-materials-scientists"" matches no O*NET occupation title",19-2031.00,Chemists,strong,0.50,2026-04-22T02:52:31.392704+00:00
ded1e5d4-74a9-4f13-9e84-4c20cab52af6,Gym Manager,Sports & Fitness,https://www.bls.gov/ooh/management/fitness-and-recreation-managers.htm,"bls.gov OOH slug ""fitness-and-recreation-managers"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,full,1.00,2026-06-27T03:59:34.36371+00:00
df7c9071-876b-45a5-89c5-0fa1771715aa,Physical Medicine and Rehabilitation Doctor,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1229.04,Physical Medicine and Rehabilitation Physicians,strong,0.75,2026-04-22T02:52:33.477982+00:00
e045b607-5251-4ab0-b2bf-23973d7166fa,High School Career Counselor,Education & Coaching,https://www.bls.gov/ooh/education-training-and-library/school-counselors.htm,"bls.gov OOH slug ""school-counselors"" matches no O*NET occupation title",21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",strong,0.50,2026-08-06T03:12:42.201631+00:00
e0bf7dee-b807-46a7-9714-83c08fec8af3,Neuroradiologist,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",,,none,,2026-04-22T02:52:29.646164+00:00
e0f19af4-5ab0-47d2-a715-5e758ae3909b,Reporter (Specialized Beat),Media & Journalism,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",27-3023.00,"News Analysts, Reporters, and Journalists",full,1.00,2026-04-24T06:31:41.903432+00:00
e0fafee1-3a1d-41a9-adae-b4bb496cb8f3,Hotel Guest Experience Manager,Hospitality & Events,https://www.bls.gov/ooh/management/hotel-motel-and-resort-desk-managers.htm,"bls.gov OOH slug ""hotel-motel-and-resort-desk-managers"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.25,2026-06-13T02:14:37.381641+00:00
e2344d18-99ff-4719-8662-89b4cb242902,Chemistry Lab Manager,Science & Research,https://www.bls.gov/ooh/life-physical-social-science/chemists-and-materials-scientists.htm,"bls.gov OOH slug ""chemists-and-materials-scientists"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,strong,0.50,2026-04-22T02:52:32.496342+00:00
