id,name,old_source_url,new_source_url,soc_code,occupation,confidence
c5ad06e0-1de6-4deb-a616-67b7f83f4271,Chemist (Organic Chemistry),https://www.bls.gov/ooh/life-physical-and-social-science/chemists-and-materials-scientists.htm,https://www.onetonline.org/link/summary/19-2031.00,19-2031.00,Chemists,auto
c5ccc63b-44e3-41ee-bd3c-8e1009dcd88c,Consulting Startup Owner,https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
c607b90c-0f50-42df-a7a4-b780da8c1b85,Athletic Trainer,https://www.bls.gov/ooh/healthcare/athletic-trainers.htm,https://www.onetonline.org/link/summary/29-9091.00,29-9091.00,Athletic Trainers,auto
c62d5bd2-2501-40ad-8e2e-1c6dff7a679b,Drone Service Startup Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
c68b1546-2bbe-4923-abeb-6a8b82388510,Social Services Coordinator,https://www.bls.gov/ooh/community-and-social-service/social-and-human-service-assistants.htm,https://www.onetonline.org/link/summary/21-1093.00,21-1093.00,Social and Human Service Assistants,auto
c6ffe11b-349a-4dbb-9790-a4df8d7d9b3f,Biophysicist,https://www.bls.gov/ooh/life-physical-and-social-science/physicists-and-astronomers.htm,https://www.onetonline.org/link/summary/19-2011.00,19-2011.00,Astronomers,auto
c79d9bb0-6160-4990-8fe9-24764ca2ec62,Inspector General (State Level),https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
c7bd6149-76b5-4131-a985-bbf213aacb54,Cosmetics Counter Manager,https://www.bls.gov/ooh/sales/retail-sales-workers.htm,https://www.onetonline.org/link/summary/41-1011.00,41-1011.00,First-Line Supervisors of Retail Sales Workers,auto
c7ceb9db-e63c-48ee-bea8-3256f37810ad,Labor and Employment Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
c834dcc2-c365-4229-990b-188fc7392133,Intellectual Property Attorney (Patent),https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
c855ee3e-e983-4d6b-8f59-0354f4e9a2c4,Marketplace Analytics Founder,https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
c873cec6-6190-4041-9520-333db060bc2d,Group Fitness Instructor,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
c8f399df-9ffd-4ca3-b31d-0086dbe816f5,Field Data Scientist,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
c913a23d-8c1f-48f4-844d-33a1763b7cb3,Financial Planner (Wealth Management),https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
c95af0a4-8eaf-40c7-85f0-116361089f57,Hospital Chief Medical Officer,https://www.bls.gov/ooh/management/medical-and-health-services-managers.htm,https://www.onetonline.org/link/summary/11-9111.00,11-9111.00,Medical and Health Services Managers,auto
c97cf31a-b040-44ea-951c-0b13eecf213a,IT Help Desk Specialist,https://www.bls.gov/ooh/computer-and-information-technology/computer-support-specialists.htm,https://www.onetonline.org/link/summary/15-1231.00,15-1231.00,Computer Network Support Specialists,auto
ca8f0c81-3f5d-4f52-9283-eb9077dff4fb,Genetic Researcher (Medical),https://www.bls.gov/ooh/life-physical-and-social-science/medical-scientists.htm,https://www.onetonline.org/link/summary/19-1042.00,19-1042.00,"Medical Scientists, Except Epidemiologists",auto
cabc1e87-1322-45ee-9b4c-72982b42a61a,Healthcare IT Startup Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
cb322631-3927-41f5-b4d6-09b1945a0c35,Environmental Scientist,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
cb3e9ee4-966f-4e00-ad18-4b68dd101a94,Personal Training Specialist,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
cb71d474-f03c-4f03-b890-bb28663d6631,Data Scientist,https://www.bls.gov/ooh/math/mathematicians-and-statisticians.htm,https://www.onetonline.org/link/summary/15-2021.00,15-2021.00,Mathematicians,auto
cb96d20d-4ff8-4826-b3b6-223171d211c3,Immigration Litigation Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
cbe4fbde-8462-4ce4-b9b7-f2c16774cbd3,Optical Engineer,https://www.bls.gov/ooh/architecture-and-engineering/electrical-and-electronics-engineers.htm,https://www.onetonline.org/link/summary/17-2071.00,17-2071.00,Electrical Engineers,auto
cbfb113d-d5d5-41c9-a016-27727bd26878,Metallurgist,https://www.bls.gov/ooh/architecture-and-engineering/materials-engineers.htm,https://www.onetonline.org/link/summary/17-2131.00,17-2131.00,Materials Engineers,auto
cc1a6b6c-dcfc-4f6c-999d-31b2a395501a,Frontend Engineer,https://www.bls.gov/ooh/computer-and-information-technology/web-developers.htm,https://www.onetonline.org/link/summary/15-1254.00,15-1254.00,Web Developers,auto
cc28d9b1-855e-4208-9f23-9ce2fd13215e,Criminal Defense Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
cc919176-47ee-46cb-bafc-10edea1b7017,Ecological Engineer,https://www.bls.gov/ooh/architecture-and-engineering/environmental-engineers.htm,https://www.onetonline.org/link/summary/17-2081.00,17-2081.00,Environmental Engineers,auto
cccd6e67-c920-4ed1-b79a-0e0d20d0e013,Corporate Secretary,https://www.bls.gov/ooh/office-and-administrative-support/secretaries-and-administrative-assistants.htm,https://www.onetonline.org/link/summary/43-6011.00,43-6011.00,Executive Secretaries and Executive Administrative Assistants,auto
ccff2f25-f571-49cc-8b42-10a45af91395,Sustainability-Focused Brand Designer,https://www.bls.gov/ooh/arts-and-design/graphic-designers.htm,https://www.onetonline.org/link/summary/27-1024.00,27-1024.00,Graphic Designers,auto
cd21f272-2e50-4511-a17b-be2ce74d7bd1,Video Journalist (Online News Platform),https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
cd3d082d-7bfe-4a21-b8b6-e409afdf0657,Green Building Project Manager,https://www.bls.gov/ooh/management/construction-managers.htm,https://www.onetonline.org/link/summary/11-9021.00,11-9021.00,Construction Managers,auto
cd6df5de-2be5-48f5-a82d-c9cd0f9e63e7,IT Security Analyst,https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
ce0ff0ff-2cf0-4c1b-ac3d-13bb7b910727,Sheriffs Deputy,https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
ce4ebf0a-5373-4593-897d-2acdf9b561b2,Healthcare Tech Startup Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
ce853cac-a5f7-4aff-91cb-298173cc03c5,Renewable Energy Site Manager,https://www.bls.gov/ooh/management/industrial-production-managers.htm,https://www.onetonline.org/link/summary/11-3051.00,11-3051.00,Industrial Production Managers,auto
ceb37cf1-9459-4386-8a0e-2171a4ac82cc,Pharmaceutical Research Technician,https://www.bls.gov/ooh/life-physical-and-social-science/biochemists-and-biophysicists.htm,https://www.onetonline.org/link/summary/19-1021.00,19-1021.00,Biochemists and Biophysicists,auto
cf4a77bc-cc41-4cf4-9964-b091cd857fff,Admiralty Law Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
cfda151e-7289-4541-b272-398000bb8644,Data Journalist,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
d01c8706-9705-437c-b7df-2f22fa5c4be3,Hostage Negotiator,https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
d051cea2-0518-45aa-b270-50d1d36f95db,Beauty Influencer,https://www.bls.gov/ooh/media-and-communication/public-relations-specialists.htm,https://www.onetonline.org/link/summary/27-3031.00,27-3031.00,Public Relations Specialists,auto
d05b9370-6cf3-4e8d-8065-29c195aa7093,Investigative Data Journalist,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
d07a2f21-da3c-4753-b57f-3cdf5b679aed,Trademark Examiner,https://www.bls.gov/ooh/legal/paralegals-and-legal-assistants.htm,https://www.onetonline.org/link/summary/23-2011.00,23-2011.00,Paralegals and Legal Assistants,auto
d08812ca-9f22-4b0f-b8db-56fe011a4cae,Artificial Intelligence Startup Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
d0bafaa2-ffbf-4ba6-9da3-c05a7ccc38f4,Title Insurance Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
d0e63976-d1bc-4e36-9f3f-27f090b86cbe,Chemist (Research),https://www.bls.gov/ooh/life-physical-and-social-science/chemists-and-materials-scientists.htm,https://www.onetonline.org/link/summary/19-2031.00,19-2031.00,Chemists,auto
d0f0a5c1-2ac1-4a94-81a0-5bc96e30ac0e,TikTok Content Strategist,https://www.bls.gov/ooh/media-and-communication/public-relations-specialists.htm,https://www.onetonline.org/link/summary/27-3031.00,27-3031.00,Public Relations Specialists,auto
d1328eaf-3a35-4e47-a95d-199f68a20914,Social Worker,https://www.bls.gov/ooh/community-and-social-service/social-workers.htm,https://www.onetonline.org/link/summary/21-1029.00,21-1029.00,"Social Workers, All Other",auto
d16dfe52-28d8-4831-8e5d-fc099d762b2d,Professor (Higher Education),https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,https://www.onetonline.org/link/summary/25-1199.00,25-1199.00,"Postsecondary Teachers, All Other",auto
d177347c-50d3-46bd-84fc-21fe3af24da3,Groundskeeper (Sports Turf Manager),https://www.bls.gov/ooh/building-and-grounds-cleaning/grounds-maintenance-workers.htm,https://www.onetonline.org/link/summary/37-3019.00,37-3019.00,"Grounds Maintenance Workers, All Other",auto
d1b5f452-15a4-473f-9664-fc76f8a8eebc,Government Technology Policy Advisor,https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
d1f4f76b-7c0b-43f9-b846-da4ef8f7e985,Space Systems Engineer,https://www.bls.gov/ooh/architecture-and-engineering/aerospace-engineers.htm,https://www.onetonline.org/link/summary/17-2011.00,17-2011.00,Aerospace Engineers,auto
d206076f-cb37-41ce-8ff6-39fd052785ab,Laboratory Scientist (Clinical),https://www.bls.gov/ooh/life-physical-and-social-science/medical-scientists.htm,https://www.onetonline.org/link/summary/19-1042.00,19-1042.00,"Medical Scientists, Except Epidemiologists",auto
d24f47b1-a1a5-43e0-ab4e-53dd38d29117,Fact-Checker (Media Organization),https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
d29302fb-ca0c-41d6-a589-46ab53393d3d,Storyteller/Narrative Producer,https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
d2df88bf-3121-459b-a9ea-3fcce4b7720e,Makeup Counter Manager (Department Store),https://www.bls.gov/ooh/sales/retail-sales-workers.htm,https://www.onetonline.org/link/summary/41-1011.00,41-1011.00,First-Line Supervisors of Retail Sales Workers,auto
d2e01a4a-dc00-4a10-862f-9a75f3e47960,Forensic Scientist,https://www.bls.gov/ooh/life-physical-and-social-science/forensic-science-technicians.htm,https://www.onetonline.org/link/summary/19-4092.00,19-4092.00,Forensic Science Technicians,auto
d2e5e0b3-0110-40b1-b554-33247923aeb6,Marine Biologist,https://www.bls.gov/ooh/life-physical-and-social-science/zoologists-and-wildlife-biologists.htm,https://www.onetonline.org/link/summary/19-1023.00,19-1023.00,Zoologists and Wildlife Biologists,auto
d2f760e5-6be7-4781-8146-ff1020d13fe6,Investigative Producer (TV),https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
d305242b-af93-4c21-b44c-a8176d1d0f06,Investigative Journalist (Podcaster),https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
d33d3e76-cae9-4295-9848-c981b2abad2f,Business Development Manager (Startups),https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
d36003f1-a98f-4695-8eeb-92c925f6ba73,Software Engineer (Mobile Apps),https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
d380c6fb-ef89-4bd0-9b77-92e295f2805e,Environmental Health Officer,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
d3c298ab-0c50-4be5-8c87-a5971172027a,Robotics Engineer,https://www.bls.gov/ooh/architecture-and-engineering/electrical-and-electronics-engineers.htm,https://www.onetonline.org/link/summary/17-2071.00,17-2071.00,Electrical Engineers,auto
d41b3dd3-a1cc-4044-a64f-d506291afd1a,Personal Athletic Trainer,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
d444d9b4-e944-4634-a576-e3428f479741,Licensed Esthetician,https://www.bls.gov/ooh/personal-care-and-service/skincare-specialists.htm,https://www.onetonline.org/link/summary/39-5094.00,39-5094.00,Skincare Specialists,auto
d4d366ec-c7f1-4074-9ad2-12e06fd2aa42,Niche Consulting Firm Owner,https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
d50679b3-e99a-4184-bab3-711fb924e8a0,Pet Tech Startup Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
d5346fe0-51e5-43e5-94da-262db23bf53e,Content Strategist (Editorial),https://www.bls.gov/ooh/media-and-communication/public-relations-specialists.htm,https://www.onetonline.org/link/summary/27-3031.00,27-3031.00,Public Relations Specialists,auto
d54da44c-8e89-4517-bc67-3288bb85a308,Intellectual Property (IP) Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
d6457813-6901-451c-bbd8-5c18a63abb45,Insurance Risk Modeler,https://www.bls.gov/ooh/math/actuaries.htm,https://www.onetonline.org/link/summary/15-2011.00,15-2011.00,Actuaries,auto
d64c4100-3914-4a61-b8d7-c77dddb1fcfb,Physicist,https://www.bls.gov/ooh/life-physical-and-social-science/physicists-and-astronomers.htm,https://www.onetonline.org/link/summary/19-2011.00,19-2011.00,Astronomers,auto
d6870ca3-95d1-471f-a770-50a40b0a81ab,Television Producer,https://www.bls.gov/ooh/entertainment-and-sports/producers-and-directors.htm,https://www.onetonline.org/link/summary/27-2012.00,27-2012.00,Producers and Directors,auto
d6a28f12-236c-4034-b25e-025ad2858049,Nonprofit Law Specialist,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
d70d16c6-eddf-4fc8-8415-a9fe39673766,Patent Examiner (USPTO),https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
d722276e-7c05-4731-b639-c408a6209a13,Industrial Chemist,https://www.bls.gov/ooh/life-physical-and-social-science/chemists-and-materials-scientists.htm,https://www.onetonline.org/link/summary/19-2031.00,19-2031.00,Chemists,auto
d78e3f7b-8bd8-4c0a-8c50-612206b2248a,Biotechnology Analyst,https://www.bls.gov/ooh/life-physical-and-social-science/biochemists-and-biophysicists.htm,https://www.onetonline.org/link/summary/19-1021.00,19-1021.00,Biochemists and Biophysicists,auto
d7c5a10c-2501-4bd8-9f44-33d406248a19,Chemist,https://www.bls.gov/ooh/life-physical-and-social-science/chemists-and-materials-scientists.htm,https://www.onetonline.org/link/summary/19-2031.00,19-2031.00,Chemists,auto
d83f6c11-dc83-4d6d-adc7-176ee2d65190,FBI Cybercrime Investigator,https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
d8dfcf62-8473-45aa-b115-d2ee8796e9f7,Police Chief,https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
d955c258-2267-4fc8-b201-99d170807880,Augmented Reality Developer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
d95789cd-4898-4447-afd4-550c2a49fc1d,Documentary Filmmaker,https://www.bls.gov/ooh/media-and-communication/film-and-video-editors-and-camera-operators.htm,https://www.onetonline.org/link/summary/27-3041.00,27-3041.00,Editors,auto
d96db51d-6112-4024-9615-fee94a453142,Parks and Recreation Director,https://www.bls.gov/ooh/management/administrative-services-managers.htm,https://www.onetonline.org/link/summary/11-3012.00,11-3012.00,Administrative Services Managers,auto
d98f8c13-a336-45b9-9d93-ca0f2b4828f1,Jazz Musician,https://www.bls.gov/ooh/entertainment-and-sports/musicians-and-singers.htm,https://www.onetonline.org/link/summary/27-2042.00,27-2042.00,Musicians and Singers,auto
d9b4efa4-57b2-48e6-90b5-dc0df58004df,Renewable Energy Engineer,https://www.bls.gov/ooh/architecture-and-engineering/electrical-and-electronics-engineers.htm,https://www.onetonline.org/link/summary/17-2071.00,17-2071.00,Electrical Engineers,auto
d9b5af79-f36a-41d6-850f-6800605607fb,Financial Planner (Millennial-Focused),https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
da10ceab-4efd-4d36-8308-a32c6aa33d94,Water Conservation Analyst,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
da403941-5334-4841-855b-0aaa6a8db46b,Medical Device Quality Inspector,https://www.bls.gov/ooh/production/quality-control-inspectors.htm,https://www.onetonline.org/link/summary/51-9061.00,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",hand-verified
dab480e8-d956-4138-89e5-060b66528b9f,ESL (English as Second Language) Instructor,https://www.bls.gov/ooh/education-training-and-library/high-school-teachers.htm,https://www.onetonline.org/link/summary/25-2031.00,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",hand-verified
daddbf03-87c1-4106-86dc-0a5615db9bff,Pet Sitting Service Founder,https://www.bls.gov/ooh/personal-care-and-service/animal-care-and-service-workers.htm,https://www.onetonline.org/link/summary/39-9099.00,39-9099.00,"Personal Care and Service Workers, All Other",auto
db2d0c44-9dda-4044-a85e-a957ff02d8de,School Librarian,https://www.bls.gov/ooh/education-training-and-library/librarians.htm,https://www.onetonline.org/link/summary/25-4022.00,25-4022.00,Librarians and Media Collections Specialists,auto
dbc5c26e-c223-41e0-9f83-0f8e87c595e2,Broadcast Camera Operator,https://www.bls.gov/ooh/media-and-communication/broadcast-and-sound-engineering-technicians.htm,https://www.onetonline.org/link/summary/27-4012.00,27-4012.00,Broadcast Technicians,auto
dc0e9815-6005-4a5d-a0b0-0a4ebc552711,Sustainability-Focused Graphic Designer,https://www.bls.gov/ooh/arts-and-design/graphic-designers.htm,https://www.onetonline.org/link/summary/27-1024.00,27-1024.00,Graphic Designers,auto
dc79e979-a041-4341-8663-5aa10dcb19a0,Virtual Reality Creator,https://www.bls.gov/ooh/arts-and-design/multimedia-artists-and-animators.htm,https://www.onetonline.org/link/summary/27-1014.00,27-1014.00,Special Effects Artists and Animators,hand-verified
dcbea90b-03dd-45f1-b293-49e61f280bc5,State Senator,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
dcce8a96-58bc-4995-a712-c58cd3cedc01,Impact Startup Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
dcf6f285-2ba1-433e-8a25-fe60fbf49364,Literacy Coach (K-12),https://www.bls.gov/ooh/education-training-and-library/special-education-teachers.htm,https://www.onetonline.org/link/summary/25-2059.00,25-2059.00,"Special Education Teachers, All Other",auto
dcfa7d38-dcf5-4175-b0c1-8d1c755c47a9,Financial Planner (Certified),https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
dd3a60b5-0fec-490b-a41d-e87e37124ea4,Digital Storyteller,https://www.bls.gov/ooh/arts-and-design/multimedia-artists-and-animators.htm,https://www.onetonline.org/link/summary/27-1014.00,27-1014.00,Special Effects Artists and Animators,hand-verified
dd4e4089-cb77-4057-a91f-323cd1d4f378,Policy Analyst,https://www.bls.gov/ooh/life-physical-and-social-science/political-scientists.htm,https://www.onetonline.org/link/summary/19-3094.00,19-3094.00,Political Scientists,auto
dd5ce343-9284-4777-95e0-5e075d8b70ff,Quantum Software Developer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
dda21f6b-a2d7-4d39-87f9-a5e6a2b72929,Judge Advocate (Military),https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
ddc91fb4-c0cf-43f8-aea1-542fc0facaa4,Early Childhood Director,https://www.bls.gov/ooh/personal-care-and-service/childcare-workers.htm,https://www.onetonline.org/link/summary/39-9011.00,39-9011.00,Childcare Workers,auto
ddc934d7-12a8-425a-bb86-5c1f63eae865,Hospital Administrator,https://www.bls.gov/ooh/management/medical-and-health-services-managers.htm,https://www.onetonline.org/link/summary/11-9111.00,11-9111.00,Medical and Health Services Managers,auto
de055334-8bd3-45c2-b458-76bdb3ba71d5,Nonprofit Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
de0d75a5-77a0-4ce3-9cc2-7c222f8baa1e,Cross-Fit Coach,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
de3408d2-fac6-4b8f-bdac-ea91e783d878,Estate Planning Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
de6b216a-5e82-44c5-9e09-9c1ae4284933,Corporate Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
deaff63e-c527-48de-9cbe-f42ccf0775ac,On-Demand Services Platform Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
deb63f7b-5767-4923-95a9-706196c321ae,Civil Rights Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
dec3ee9b-d40d-4c90-8946-ca9a7b55058d,Skincare Formulator,https://www.bls.gov/ooh/life-physical-and-social-science/chemists-and-materials-scientists.htm,https://www.onetonline.org/link/summary/19-2031.00,19-2031.00,Chemists,auto
def15e92-0206-4b10-a619-9cd8db591683,Carbon Offset Project Manager,https://www.bls.gov/ooh/business-and-financial/management-analysts.htm,https://www.onetonline.org/link/summary/13-1111.00,13-1111.00,Management Analysts,auto
df1898c5-668c-4ba5-9ec7-de21e0d09a6b,Research Statistician,https://www.bls.gov/ooh/math/statisticians.htm,https://www.onetonline.org/link/summary/15-2041.00,15-2041.00,Statisticians,auto
df544bd2-c2d7-4775-a94d-9d57ec150032,Audio Engineer,https://www.bls.gov/ooh/media-and-communication/broadcast-and-sound-engineering-technicians.htm,https://www.onetonline.org/link/summary/27-4012.00,27-4012.00,Broadcast Technicians,auto
dfcbb2e6-cc88-426a-840a-3b956f220250,Reforestation Project Manager,https://www.bls.gov/ooh/management/industrial-production-managers.htm,https://www.onetonline.org/link/summary/11-3051.00,11-3051.00,Industrial Production Managers,auto
dfe1a859-c764-4954-9ce3-b86d3a9088b9,Biotechnology Researcher,https://www.bls.gov/ooh/life-physical-and-social-science/biochemists-and-biophysicists.htm,https://www.onetonline.org/link/summary/19-1021.00,19-1021.00,Biochemists and Biophysicists,auto
dfe3cbf6-cb27-47ab-8366-f76a4ed7137b,Cyber Law Specialist,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
dfe56d97-c539-4238-8eb3-91add71fb34f,Electronics Engineer,https://www.bls.gov/ooh/architecture-and-engineering/electrical-and-electronics-engineers.htm,https://www.onetonline.org/link/summary/17-2071.00,17-2071.00,Electrical Engineers,auto
e00d19ab-35f8-42cf-bc96-55cdfb46dbf7,Tax Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
e016c8a5-8e90-418c-8f7f-a8817cab470d,Strength Trainer (Personal Training),https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
e050b3c5-740f-4be2-ac75-06667523d9e3,International Trade Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
