id,name,primary_industry,secondary_industries,created_at,flagged_dup_requirements,dup_shared_count,flagged_industry_mismatch,mismatch_tier,mismatch_keyword,expected_any_of
e0efd347-d048-4041-9634-bcd1ee1ca6c1,Wedding Planner (Full Service),Hospitality & Events,"Design & Creative,Business & Finance",2026-06-05T02:15:08.812303+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
e1504b12-e050-42e4-a965-e2e24aae6f1b,Beauty Tech Accessibility Auditor,Fashion & Beauty,"Tech & Engineering,Design & Creative",2026-08-13T02:30:28.500946+00:00,no,,yes,HIGH,Auditor,Business & Finance / Law & Government
e1fe98f8-2de6-4cc1-af94-e691ccb5e3e3,Venture Debt Broker,Business & Finance,"Entrepreneurship,Tech & Engineering",2026-07-01T04:24:20.697125+00:00,no,,yes,LOW,Patient,Healthcare & Medicine
e21ba8ab-eb8c-4b03-912f-16e24e4992f9,Medical Device Engineer,Law & Government,"Business & Finance,Social Impact & Nonprofit,Architecture & Urban Planning",2026-04-22T02:52:31.660242+00:00,no,,yes,MEDIUM,Medical,Healthcare & Medicine / Science & Research
e21bcf6a-4a0e-4ce8-9616-17ae70479347,Food Service Director,Hospitality & Events,"Education & Coaching,Business & Finance",2026-04-30T01:59:18.526679+00:00,no,,yes,LOW,Hospital,Healthcare & Medicine
e446d408-6d75-4d45-8e44-fc21fd7c18d3,Puppet Maker,Science & Research,"Healthcare & Medicine,Tech & Engineering,Architecture & Urban Planning",2026-04-22T02:52:32.905098+00:00,no,,yes,LOW,Theater,Arts & Performance
e4d80d16-7fca-4ed6-bac5-2f6b1f751a38,Conductor,Supply Chain & Operations,"Business & Finance,Tech & Engineering,Science & Research",2026-04-22T02:52:34.239097+00:00,no,,yes,LOW,Orchestra,Arts & Performance
e505baa9-22e6-4744-a82c-675b9febf708,Casino Operations Manager,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:32.905098+00:00,no,,yes,LOW,Compliance,Law & Government / Business & Finance / Healthcare & Medicine / Cybersecurity / Environment & Sustainability / Supply Chain & Operations
e7495886-f28b-4ca6-b8b7-bbb0676f5de9,Insurance Underwriter,Media & Journalism,"Marketing & Communications,Arts & Performance,Science & Research",2026-04-22T02:52:34.239097+00:00,no,,yes,HIGH,Underwriter,Business & Finance
e779ed88-aba7-461f-8c93-4f36e4e45e75,Public Health Nurse,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:34.465719+00:00,no,,yes,HIGH,Nurse,Healthcare & Medicine
e7bc90b8-e519-4a5a-8bd8-76899e601818,Cultural Programmer (Theater),Arts & Performance,"Hospitality & Events,Education & Coaching",2026-08-05T02:56:12.821494+00:00,no,,yes,HIGH,Programmer,Tech & Engineering / Gaming & Esports
e7d75bf3-4d70-48c5-b247-af4991dd87d4,Investment Banking Analyst,Fashion & Beauty,"Design & Creative,Marketing & Communications,Science & Research",2026-04-22T02:52:31.20659+00:00,no,,yes,HIGH,Investment,Business & Finance
e81dfc1b-8241-4590-98a2-cc9e70d00a30,Set Designer,Environment & Sustainability,"Science & Research,Law & Government,Architecture & Urban Planning",2026-04-22T02:52:33.295118+00:00,no,,yes,LOW,Theater,Arts & Performance
e88cd8b4-b70f-4f61-8331-d1e8cb115cb1,Specialty Food Product Founder,Entrepreneurship,"Business & Finance,Design & Creative",2026-06-28T04:22:18.268218+00:00,no,,yes,LOW,Supply Chain,Supply Chain & Operations
e896f17c-b2a2-412b-a328-4848cd4e7393,Sustainable Supply Chain Startup Founder,Entrepreneurship,"Environment & Sustainability,Tech & Engineering",2026-05-29T02:08:10.631064+00:00,no,,yes,HIGH,Supply Chain,Supply Chain & Operations
e8bf2ab2-adbf-44c8-a8a3-d941c6d9c467,Package Designer (Consumer Goods),Design & Creative,"Fashion & Beauty,Entrepreneurship",2026-06-05T02:14:36.782981+00:00,no,,yes,LOW,Sustainability,Environment & Sustainability / Business & Finance / Supply Chain & Operations / Architecture & Urban Planning
e985178d-2f68-4187-9e74-624dbb57f71d,Occupational Sports Medicine Physician,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Media & Journalism",2026-04-22T02:52:33.087307+00:00,no,,yes,HIGH,Physician,Healthcare & Medicine
eaa2f6ef-96d8-4811-8a52-a85d60ceb2a2,Makeup Brand Developer,Fashion & Beauty,"Design & Creative,Entrepreneurship",2026-04-29T01:58:54.827499+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
eae96896-c49e-4bb9-ab0e-128282f20a72,Community Outreach Manager,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Architecture & Urban Planning",2026-04-22T02:52:31.845128+00:00,no,,yes,LOW,Nonprofit,Social Impact & Nonprofit / Business & Finance
ed0c1c14-e039-4a25-ae6f-d61363c04866,Wig Technician,Fashion & Beauty,"Design & Creative,Marketing & Communications,Science & Research",2026-04-22T02:52:31.845128+00:00,no,,yes,LOW,Performer,Arts & Performance / Sports & Fitness
ed1cc8d6-3285-436b-bb49-aa513ae89fc7,Scenic Artist,Environment & Sustainability,"Science & Research,Law & Government,Architecture & Urban Planning",2026-04-22T02:52:33.86077+00:00,no,,yes,LOW,Theater,Arts & Performance
ed5a5441-0fb8-497d-ac79-7affc15bc9c1,Pickleball Coach,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Architecture & Urban Planning",2026-04-22T02:52:29.206458+00:00,no,,yes,MEDIUM,Coach,Sports & Fitness / Education & Coaching / Business & Finance / Social Impact & Nonprofit
ed69b938-839d-4491-958b-7e7640758fec,Sustainable Supply Chain Auditor,Environment & Sustainability,"Business & Finance,Law & Government",2026-08-12T02:28:03.494339+00:00,no,,yes,HIGH,Supply Chain,Supply Chain & Operations
ee18d98a-0523-4c27-baf7-4319a9d13cf1,Music Venue Promoter,Arts & Performance,"Entrepreneurship,Hospitality & Events",2026-06-27T03:58:39.98683+00:00,no,,yes,LOW,Marketing,Marketing & Communications / Business & Finance / Media & Journalism
ee9ce7be-eae3-4270-8839-341832086c8c,Holiday Event Director,Hospitality & Events,"Design & Creative,Business & Finance",2026-07-05T04:00:25.527162+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
f012204d-544d-44b2-8736-b95aa184cfaa,Synthetic Biology Researcher,Science & Research,"Healthcare & Medicine,Environment & Sustainability",2026-04-22T03:27:41.085139+00:00,no,,yes,LOW,Engineer,Tech & Engineering / Cybersecurity / Gaming & Esports
f098a99e-aac4-4332-b699-6f526c428b07,Ecological Restoration Manager,Supply Chain & Operations,"Business & Finance,Tech & Engineering,Architecture & Urban Planning",2026-04-22T02:52:32.680575+00:00,no,,yes,HIGH,Ecolog,Environment & Sustainability / Science & Research
f104c94b-8dd6-450d-92f1-af5b85c81f43,Infectious Disease Specialist,Hospitality & Events,"Food & Culinary,Marketing & Communications,Science & Research",2026-04-22T02:52:29.206458+00:00,no,,yes,LOW,Patient,Healthcare & Medicine
f2647e43-525f-473e-8702-502c9b3a4f74,Live Event Booking Agent,Arts & Performance,"Hospitality & Events,Business & Finance",2026-04-22T02:52:34.465719+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
f2af9470-0fa8-4298-bf1a-49f58b63754f,Fleet Manager (Transportation Services),Hospitality & Events,"Business & Finance,Tech & Engineering",2026-07-04T03:40:38.223951+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
f32b5930-179a-4b67-8a3c-f94123c5fe16,Recycling Coordinator,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:29.856816+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
f32ff43f-77f0-4665-80af-20ff98cffe1d,Theatrical Prop Designer,Food & Culinary,"Hospitality & Events,Business & Finance,Architecture & Urban Planning",2026-04-22T02:52:32.271017+00:00,no,,yes,LOW,Actor,Arts & Performance / Media & Journalism
f38275ba-94b7-4065-9f6c-5f70c2925573,Logistics Tech Startup Founder,Entrepreneurship,"Tech & Engineering,Business & Finance",2026-04-22T02:52:32.905098+00:00,no,,yes,HIGH,Logistics,Supply Chain & Operations / Aviation & Transportation
f5e8308b-b812-4181-8135-8bcf39c1653a,Live Music Venue Operator,Arts & Performance,"Hospitality & Events,Entrepreneurship",2026-07-26T03:31:17.812266+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
f6eb051f-1a81-429c-96fb-3f7cc9427ed3,Shipping and Logistics Startup Founder,Entrepreneurship,"Business & Finance,Tech & Engineering",2026-04-22T02:52:30.264317+00:00,no,,yes,HIGH,Logistics,Supply Chain & Operations / Aviation & Transportation
f6fce658-7a59-4111-8987-79fc822dd96e,Zero-Waste Program Manager,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:31.20659+00:00,no,,yes,LOW,Sustainability,Environment & Sustainability / Business & Finance / Supply Chain & Operations / Architecture & Urban Planning
f8be7841-5eda-41d0-ae55-c50c231ef74f,Real Estate Developer,Architecture & Urban Planning,"Design & Creative,Environment & Sustainability",2026-04-22T02:52:29.646164+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
f9207d8f-5e09-454d-b5c7-6a5bc7f9a13b,Zero Waste Program Manager,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:30.264317+00:00,no,,yes,LOW,Sustainability,Environment & Sustainability / Business & Finance / Supply Chain & Operations / Architecture & Urban Planning
f9932587-8489-463d-bac4-09cfb2c48418,Photography Editor,Science & Research,"Healthcare & Medicine,Tech & Engineering",2026-04-22T02:52:34.239097+00:00,no,,yes,MEDIUM,Editor,Media & Journalism / Design & Creative / Arts & Performance / Marketing & Communications
f9b4f944-20d1-4ebd-8fe5-efffdaa36161,Eco-Tourism Developer,Environment & Sustainability,"Hospitality & Events,Entrepreneurship",2026-05-24T02:09:51.590662+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
fa0a7dd6-c086-4ad9-818f-86c3ad0890aa,Event Space Manager,Hospitality & Events,"Business & Finance,Design & Creative",2026-07-22T03:18:51.275667+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
faa72a6c-e66c-469e-b34c-306b4a987661,Textile Quality Control Inspector,Fashion & Beauty,"Science & Research,Tech & Engineering",2026-06-20T02:15:40.972769+00:00,no,,yes,MEDIUM,Inspector,Law & Government / Environment & Sustainability / Architecture & Urban Planning / Supply Chain & Operations / Food & Culinary / Aviation & Transportation
fab31a47-63f1-4795-82bf-89dd9d9307e4,Livestream Producer,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:31.20659+00:00,no,,yes,LOW,Broadcast,Media & Journalism / Arts & Performance
fabf5cf4-578e-4c34-a84c-3e11ce721413,Energy Auditor (Building Efficiency),Environment & Sustainability,"Science & Research,Tech & Engineering",2026-05-29T02:08:20.096588+00:00,no,,yes,HIGH,Auditor,Business & Finance / Law & Government
fb1ec28c-e5f6-4154-aff4-b76d6cdb87ec,Artisanal Bread Baker,Entrepreneurship,"Hospitality & Events,Design & Creative",2026-08-07T02:54:59.539218+00:00,no,,yes,HIGH,Baker,Food & Culinary
fc26485a-f56f-4d89-9c75-24e7bfca2357,Sustainable Fashion Material Developer,Environment & Sustainability,"Science & Research,Fashion & Beauty",2026-07-22T03:18:28.386662+00:00,no,,yes,HIGH,Developer,Tech & Engineering / Gaming & Esports / Cybersecurity / Media & Journalism
fc461607-e316-41a3-870a-08db829e75db,Virtual School Principal,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Architecture & Urban Planning",2026-04-22T02:52:31.660242+00:00,no,,yes,LOW,Curriculum,Education & Coaching
fcc99fdf-918e-4c9b-a4f4-799b29b70175,Municipal Planner,Gaming & Esports,"Tech & Engineering,Marketing & Communications,Science & Research",2026-04-22T02:52:30.47108+00:00,no,,yes,LOW,Sustainability,Environment & Sustainability / Business & Finance / Supply Chain & Operations / Architecture & Urban Planning
fd6b411b-c014-4341-9986-64f78646df6f,Tech Reviewer/Blogger,Media & Journalism,"Marketing & Communications,Arts & Performance,Law & Government",2026-04-22T02:52:31.20659+00:00,no,,yes,LOW,Software,Tech & Engineering / Gaming & Esports / Cybersecurity
fdc8d265-f1e6-4ef2-9887-0b373e2ceac4,Supply Chain Finance Specialist,Business & Finance,"Tech & Engineering,Entrepreneurship",2026-04-26T06:30:00.312297+00:00,no,,yes,HIGH,Supply Chain,Supply Chain & Operations
fdfb63da-723e-41f4-9471-2ea2b390fa1f,Meal Kit Delivery Entrepreneur,Entrepreneurship,"Business & Finance,Hospitality & Events",2026-05-18T02:12:47.891207+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
fe09d3cb-afad-4628-911c-017a62b780d9,Set Designer (Film & TV),Science & Research,"Healthcare & Medicine,Tech & Engineering,Architecture & Urban Planning",2026-04-22T02:52:30.082186+00:00,no,,yes,LOW,Actor,Arts & Performance / Media & Journalism
fe59c161-6d94-4432-b358-ee70254c3c73,Subscription Meal Service Founder,Entrepreneurship,"Business & Finance,Hospitality & Events",2026-06-22T03:23:37.439706+00:00,no,,yes,LOW,Logistics,Supply Chain & Operations / Aviation & Transportation
